product_id,category,sub_category,veces_solicitado,unidades_totales_vendidas,ingresos_totales
FUR-BO-10004567,Furniture,Bookcases,8,20,2039.0
FUR-BO-10004585,Furniture,Bookcases,4,19,2506.0
FUR-BO-10004620,Furniture,Bookcases,3,9,1057.0
FUR-BO-10004630,Furniture,Bookcases,3,13,1649.9270000000001
FUR-BO-10004633,Furniture,Bookcases,2,14,1901.0
FUR-BO-10004648,Furniture,Bookcases,3,17,6.477
FUR-BO-10004660,Furniture,Bookcases,3,9,1279.394
FUR-BO-10004665,Furniture,Bookcases,5,21,1538.555
FUR-BO-10004670,Furniture,Bookcases,1,2,730.0
FUR-BO-10004679,Furniture,Bookcases,8,49,17.433
FUR-BO-10004681,Furniture,Bookcases,1,2,244.0
FUR-BO-10004690,Furniture,Bookcases,2,9,1072.0
FUR-BO-10004695,Furniture,Bookcases,7,31,1993.896
FUR-BO-10004699,Furniture,Bookcases,6,18,2563.0
FUR-BO-10004704,Furniture,Bookcases,5,19,1968.0
FUR-BO-10004707,Furniture,Bookcases,6,32,1969.667
FUR-BO-10004709,Furniture,Bookcases,12,43,2919.898
FUR-BO-10004725,Furniture,Bookcases,5,19,2840.239
FUR-BO-10004771,Furniture,Bookcases,8,42,790.809
FUR-BO-10004773,Furniture,Bookcases,4,14,2127.0
FUR-BO-10004806,Furniture,Bookcases,6,29,1750.779
FUR-BO-10004821,Furniture,Bookcases,6,37,4221.0
FUR-BO-10004824,Furniture,Bookcases,5,17,1114.069
FUR-BO-10004834,Furniture,Bookcases,8,41,172.233
FUR-BO-10004842,Furniture,Bookcases,3,20,1655.028
FUR-BO-10004844,Furniture,Bookcases,3,13,1798.0
FUR-BO-10004852,Furniture,Bookcases,7,35,1452.036
FUR-BO-10004878,Furniture,Bookcases,1,2,171.0
FUR-BO-10004899,Furniture,Bookcases,3,14,1426.0
FUR-BO-10004911,Furniture,Bookcases,5,20,2363.0
FUR-BO-10004914,Furniture,Bookcases,9,21,2665.0
FUR-BO-10004917,Furniture,Bookcases,3,4,487.0
FUR-BO-10004924,Furniture,Bookcases,2,10,2.584
FUR-BO-10004926,Furniture,Bookcases,2,9,305.064
FUR-BO-10004935,Furniture,Bookcases,1,4,133.0
FUR-BO-10004947,Furniture,Bookcases,7,30,2660.218
FUR-BO-10004980,Furniture,Bookcases,2,3,685.0
FUR-BO-10004999,Furniture,Bookcases,5,25,10.372
FUR-BUS-10000332,Furniture,Bookcases,4,8,2040.0
FUR-BUS-10000984,Furniture,Bookcases,2,5,616.0
FUR-BUS-10001187,Furniture,Bookcases,2,6,1483.0
FUR-BUS-10001243,Furniture,Bookcases,4,13,1493.312
FUR-BUS-10001781,Furniture,Bookcases,1,6,2.183
FUR-BUS-10001876,Furniture,Bookcases,1,1,43.0
FUR-BUS-10002040,Furniture,Bookcases,9,20,2167.934
FUR-BUS-10002138,Furniture,Bookcases,3,7,882.0
FUR-BUS-10002192,Furniture,Bookcases,1,1,143.0
FUR-BUS-10002639,Furniture,Bookcases,8,33,2201.0
FUR-BUS-10002989,Furniture,Bookcases,3,6,2475.0
FUR-BUS-10003055,Furniture,Bookcases,5,15,1349.0
FUR-BUS-10003368,Furniture,Bookcases,2,6,799.0
FUR-BUS-10003708,Furniture,Bookcases,2,3,197.0
FUR-BUS-10003724,Furniture,Bookcases,1,6,741.0
FUR-BUS-10004121,Furniture,Bookcases,3,4,278.0
FUR-BUS-10004336,Furniture,Bookcases,3,5,471.0
FUR-BUS-10004475,Furniture,Bookcases,3,4,565.0
FUR-BUS-10004622,Furniture,Bookcases,2,2,250.0
FUR-BUS-10004644,Furniture,Bookcases,1,2,731.0
FUR-BUS-10004820,Furniture,Bookcases,6,9,1786.661
FUR-BUS-10004854,Furniture,Bookcases,7,17,2210.0
FUR-BUS-10004882,Furniture,Bookcases,3,5,649.0
FUR-CH-10000005,Furniture,Chairs,1,2,564.0
FUR-CH-10000013,Furniture,Chairs,2,9,513.0
FUR-CH-10000015,Furniture,Chairs,6,36,2645.942
FUR-CH-10000025,Furniture,Chairs,10,33,3971.0
FUR-CH-10000026,Furniture,Chairs,15,47,5350.0
FUR-CH-10000027,Furniture,Chairs,12,50,3102.245
FUR-CH-10000042,Furniture,Chairs,1,2,355.0
FUR-CH-10000051,Furniture,Chairs,2,10,3.979
FUR-CH-10000068,Furniture,Chairs,5,21,1288.0
FUR-CH-10000089,Furniture,Chairs,1,4,137.0
FUR-CH-10000105,Furniture,Chairs,16,83,2676.0
FUR-CH-10000110,Furniture,Chairs,7,29,1104.0
FUR-CH-10000117,Furniture,Chairs,6,22,1626.0
FUR-CH-10000133,Furniture,Chairs,3,16,1251.0
FUR-CH-10000136,Furniture,Chairs,1,2,53.0
FUR-CH-10000155,Furniture,Chairs,6,14,3528.0
FUR-CH-10000171,Furniture,Chairs,4,12,589.0
FUR-CH-10000182,Furniture,Chairs,1,5,77.0
FUR-CH-10000187,Furniture,Chairs,10,34,1614.0
FUR-CH-10000213,Furniture,Chairs,2,9,1326.0
FUR-CH-10000214,Furniture,Chairs,5,14,762.0
FUR-CH-10000225,Furniture,Chairs,7,25,1758.0
FUR-CH-10000229,Furniture,Chairs,4,10,2032.0
FUR-CH-10000233,Furniture,Chairs,7,18,535.0
FUR-CH-10000258,Furniture,Chairs,9,33,2671.0
FUR-CH-10000265,Furniture,Chairs,8,37,1631.0
FUR-CH-10000294,Furniture,Chairs,6,24,2959.218
FUR-CH-10000302,Furniture,Chairs,9,24,1680.0
FUR-CH-10000309,Furniture,Chairs,5,17,1778.31
FUR-CH-10000326,Furniture,Chairs,5,27,1980.0
FUR-CH-10000333,Furniture,Chairs,3,8,1043.0
FUR-CH-10000336,Furniture,Chairs,5,22,695.0
FUR-CH-10000343,Furniture,Chairs,6,16,2805.219
FUR-CH-10000351,Furniture,Chairs,13,47,2558.0
FUR-CH-10000373,Furniture,Chairs,1,2,167.0
FUR-CH-10000391,Furniture,Chairs,8,29,1218.0
FUR-CH-10000399,Furniture,Chairs,4,16,1030.327
FUR-CH-10000414,Furniture,Chairs,7,23,633.0
FUR-CH-10000422,Furniture,Chairs,9,34,2647.0
FUR-CH-10000423,Furniture,Chairs,4,16,861.0
FUR-CH-10000430,Furniture,Chairs,13,58,5321.058
FUR-CH-10000432,Furniture,Chairs,12,39,5078.096
FUR-CH-10000438,Furniture,Chairs,1,4,141.0
FUR-CH-10000454,Furniture,Chairs,12,51,5836.8060000000005
FUR-CH-10000470,Furniture,Chairs,1,2,552.0
FUR-CH-10000479,Furniture,Chairs,3,9,850.968
FUR-CH-10000488,Furniture,Chairs,4,11,649.0
FUR-CH-10000513,Furniture,Chairs,9,42,2952.8199999999997
FUR-CH-10000527,Furniture,Chairs,1,8,3.72
FUR-CH-10000528,Furniture,Chairs,5,25,1208.0
FUR-CH-10000546,Furniture,Chairs,3,14,718.952
FUR-CH-10000553,Furniture,Chairs,5,23,687.0
FUR-CH-10000568,Furniture,Chairs,1,2,68.0
FUR-CH-10000583,Furniture,Chairs,3,16,1201.2
FUR-CH-10000595,Furniture,Chairs,8,27,3767.931
FUR-CH-10000602,Furniture,Chairs,8,36,686.888
FUR-CH-10000603,Furniture,Chairs,5,15,627.0
FUR-CH-10000604,Furniture,Chairs,1,3,115.0
FUR-CH-10000608,Furniture,Chairs,6,25,1306.0
FUR-CH-10000656,Furniture,Chairs,5,19,1816.0
FUR-CH-10000660,Furniture,Chairs,7,27,2073.248
FUR-CH-10000663,Furniture,Chairs,2,11,831.0
FUR-CH-10000665,Furniture,Chairs,9,32,3955.0
FUR-CH-10000666,Furniture,Chairs,1,2,69.0
FUR-CH-10000667,Furniture,Chairs,4,11,421.0
FUR-CH-10000677,Furniture,Chairs,5,15,586.0
FUR-CH-10000685,Furniture,Chairs,3,10,826.52
FUR-CH-10000689,Furniture,Chairs,1,1,36.0
FUR-CH-10000690,Furniture,Chairs,2,7,165.0
FUR-CH-10000694,Furniture,Chairs,6,16,1101.0
FUR-CH-10000727,Furniture,Chairs,2,5,313.0
FUR-CH-10000745,Furniture,Chairs,6,30,1584.0
FUR-CH-10000749,Furniture,Chairs,2,13,580.629
FUR-CH-10000774,Furniture,Chairs,1,2,274.0
FUR-CH-10000777,Furniture,Chairs,8,26,4273.702
FUR-CH-10000783,Furniture,Chairs,3,11,850.23
FUR-CH-10000785,Furniture,Chairs,11,39,4996.013
FUR-CH-10000788,Furniture,Chairs,10,29,2181.0
FUR-CH-10000790,Furniture,Chairs,1,2,116.0
FUR-CH-10000807,Furniture,Chairs,4,16,1917.0
FUR-CH-10000825,Furniture,Chairs,11,31,1645.0
FUR-CH-10000836,Furniture,Chairs,7,22,2499.0
FUR-CH-10000843,Furniture,Chairs,9,21,2845.967
FUR-CH-10000847,Furniture,Chairs,6,18,3172.455
FUR-CH-10000848,Furniture,Chairs,1,2,835.0
FUR-CH-10000852,Furniture,Chairs,10,36,1069.0
FUR-CH-10000857,Furniture,Chairs,2,12,1562.0
FUR-CH-10000863,Furniture,Chairs,8,25,2914.0
FUR-CH-10000885,Furniture,Chairs,10,36,5641.248
FUR-CH-10000891,Furniture,Chairs,8,45,2849.589
FUR-CH-10000892,Furniture,Chairs,6,32,2711.906
FUR-CH-10000920,Furniture,Chairs,1,2,243.0
FUR-CH-10000932,Furniture,Chairs,5,28,8.184999999999999
FUR-CH-10000953,Furniture,Chairs,8,40,3861.0
FUR-CH-10000966,Furniture,Chairs,6,23,1516.0
FUR-CH-10000969,Furniture,Chairs,4,8,1976.103
FUR-CH-10000974,Furniture,Chairs,7,24,2714.678
FUR-CH-10000981,Furniture,Chairs,1,5,750.0
FUR-CH-10000988,Furniture,Chairs,10,44,2874.422
FUR-CH-10000994,Furniture,Chairs,12,47,4840.013
FUR-CH-10000996,Furniture,Chairs,6,24,1322.0
FUR-CH-10001021,Furniture,Chairs,1,3,282.0
FUR-CH-10001037,Furniture,Chairs,3,14,804.0
FUR-CH-10001039,Furniture,Chairs,5,20,2064.0
FUR-CH-10001043,Furniture,Chairs,2,9,259.0
FUR-CH-10001044,Furniture,Chairs,7,23,1298.0
FUR-CH-10001051,Furniture,Chairs,5,21,973.0
FUR-CH-10001114,Furniture,Chairs,8,32,1095.0
FUR-CH-10001130,Furniture,Chairs,10,35,3770.0
FUR-CH-10001138,Furniture,Chairs,6,16,2266.0
FUR-CH-10001146,Furniture,Chairs,15,51,2441.0
FUR-CH-10001147,Furniture,Chairs,8,30,4288.0
FUR-CH-10001150,Furniture,Chairs,4,15,1140.0
FUR-CH-10001153,Furniture,Chairs,5,19,961.0
FUR-CH-10001187,Furniture,Chairs,1,6,352.0
FUR-CH-10001190,Furniture,Chairs,3,10,1088.0
FUR-CH-10001191,Furniture,Chairs,2,7,179.0
FUR-CH-10001203,Furniture,Chairs,8,32,2333.0
FUR-CH-10001204,Furniture,Chairs,6,12,976.0
FUR-CH-10001207,Furniture,Chairs,5,18,351.978
FUR-CH-10001215,Furniture,Chairs,9,32,3116.869
FUR-CH-10001220,Furniture,Chairs,1,4,178.0
FUR-CH-10001237,Furniture,Chairs,5,22,1886.306
FUR-CH-10001262,Furniture,Chairs,10,34,764.145
FUR-CH-10001270,Furniture,Chairs,13,65,4670.0
FUR-CH-10001271,Furniture,Chairs,4,14,1250.43
FUR-CH-10001278,Furniture,Chairs,5,18,810.0
FUR-CH-10001282,Furniture,Chairs,10,35,781.0
FUR-CH-10001313,Furniture,Chairs,7,28,1959.0
FUR-CH-10001317,Furniture,Chairs,1,1,88.0
FUR-CH-10001322,Furniture,Chairs,6,18,1068.474
FUR-CH-10001332,Furniture,Chairs,8,46,1852.5729999999999
FUR-CH-10001343,Furniture,Chairs,6,26,2540.0
FUR-CH-10001347,Furniture,Chairs,1,5,111.0
FUR-CH-10001374,Furniture,Chairs,11,41,1831.0
FUR-CH-10001382,Furniture,Chairs,9,33,1885.0
FUR-CH-10001394,Furniture,Chairs,7,21,2951.913
FUR-CH-10001397,Furniture,Chairs,7,21,1169.0
FUR-CH-10001414,Furniture,Chairs,1,2,111.0
FUR-CH-10001415,Furniture,Chairs,7,27,855.92
FUR-CH-10001423,Furniture,Chairs,9,29,2353.0
FUR-CH-10001429,Furniture,Chairs,4,12,839.13
FUR-CH-10001455,Furniture,Chairs,11,40,4069.0
FUR-CH-10001465,Furniture,Chairs,8,23,3447.0
FUR-CH-10001477,Furniture,Chairs,9,40,1999.0
FUR-CH-10001482,Furniture,Chairs,7,20,2200.0
FUR-CH-10001490,Furniture,Chairs,6,27,2947.375
FUR-CH-10001492,Furniture,Chairs,5,12,3069.0
FUR-CH-10001536,Furniture,Chairs,2,5,288.0
FUR-CH-10001545,Furniture,Chairs,6,18,1687.0
FUR-CH-10001553,Furniture,Chairs,3,20,876.0
FUR-CH-10001559,Furniture,Chairs,1,4,1.836
FUR-CH-10001582,Furniture,Chairs,5,22,987.516
FUR-CH-10001588,Furniture,Chairs,2,14,3.43
FUR-CH-10001607,Furniture,Chairs,5,13,1268.0
FUR-CH-10001616,Furniture,Chairs,7,20,672.0
FUR-CH-10001634,Furniture,Chairs,9,40,3073.0
FUR-CH-10001647,Furniture,Chairs,11,31,2721.0
FUR-CH-10001658,Furniture,Chairs,13,47,1653.0
FUR-CH-10001663,Furniture,Chairs,1,3,149.0
FUR-CH-10001664,Furniture,Chairs,14,63,5319.05
FUR-CH-10001674,Furniture,Chairs,8,30,1891.0
FUR-CH-10001675,Furniture,Chairs,8,35,1808.0
FUR-CH-10001684,Furniture,Chairs,6,31,1474.453
FUR-CH-10001695,Furniture,Chairs,7,25,1679.0
FUR-CH-10001701,Furniture,Chairs,1,1,15.0
FUR-CH-10001708,Furniture,Chairs,7,32,1581.411
FUR-CH-10001714,Furniture,Chairs,5,13,1689.0
FUR-CH-10001726,Furniture,Chairs,6,36,2760.0
FUR-CH-10001752,Furniture,Chairs,6,23,1768.0
FUR-CH-10001756,Furniture,Chairs,11,55,2274.0
FUR-CH-10001784,Furniture,Chairs,9,55,2721.0
FUR-CH-10001795,Furniture,Chairs,8,31,1496.0
FUR-CH-10001797,Furniture,Chairs,12,47,2069.0
FUR-CH-10001802,Furniture,Chairs,8,36,2336.032
FUR-CH-10001805,Furniture,Chairs,1,4,272.0
FUR-CH-10001810,Furniture,Chairs,4,19,778.0
FUR-CH-10001819,Furniture,Chairs,12,45,1915.0
FUR-CH-10001831,Furniture,Chairs,5,17,1964.0
FUR-CH-10001832,Furniture,Chairs,7,29,3063.0
FUR-CH-10001854,Furniture,Chairs,8,28,3164.616
FUR-CH-10001871,Furniture,Chairs,7,37,3167.0
FUR-CH-10001891,Furniture,Chairs,6,17,1420.0
FUR-CH-10001895,Furniture,Chairs,6,14,766.0
FUR-CH-10001897,Furniture,Chairs,7,25,2974.911
FUR-CH-10001913,Furniture,Chairs,8,34,4781.0
FUR-CH-10001914,Furniture,Chairs,7,27,940.0
FUR-CH-10001919,Furniture,Chairs,1,2,196.0
FUR-CH-10001944,Furniture,Chairs,3,8,608.0
FUR-CH-10001972,Furniture,Chairs,4,21,627.0
FUR-CH-10001973,Furniture,Chairs,7,21,1775.0
FUR-CH-10001975,Furniture,Chairs,4,14,1200.0
FUR-CH-10002002,Furniture,Chairs,6,23,2205.0
FUR-CH-10002010,Furniture,Chairs,8,30,996.0
FUR-CH-10002017,Furniture,Chairs,5,12,246.0
FUR-CH-10002024,Furniture,Chairs,8,39,1001.889
FUR-CH-10002030,Furniture,Chairs,5,11,1513.0
FUR-CH-10002033,Furniture,Chairs,5,19,1020.508
FUR-CH-10002044,Furniture,Chairs,2,7,694.0
FUR-CH-10002045,Furniture,Chairs,3,8,356.0
FUR-CH-10002053,Furniture,Chairs,2,10,557.0
FUR-CH-10002060,Furniture,Chairs,4,20,2666.0
FUR-CH-10002061,Furniture,Chairs,8,26,2767.624
FUR-CH-10002073,Furniture,Chairs,4,22,429.004
FUR-CH-10002084,Furniture,Chairs,5,23,2706.0
FUR-CH-10002085,Furniture,Chairs,10,27,1726.0
FUR-CH-10002088,Furniture,Chairs,7,27,1272.0
FUR-CH-10002090,Furniture,Chairs,3,8,1280.0
FUR-CH-10002091,Furniture,Chairs,9,27,4632.0
FUR-CH-10002093,Furniture,Chairs,6,23,2173.0
FUR-CH-10002116,Furniture,Chairs,3,5,569.0
FUR-CH-10002117,Furniture,Chairs,7,36,2428.0
FUR-CH-10002126,Furniture,Chairs,4,15,1562.025
FUR-CH-10002132,Furniture,Chairs,13,41,3144.0
FUR-CH-10002152,Furniture,Chairs,2,8,166.0
FUR-CH-10002188,Furniture,Chairs,3,9,721.0
FUR-CH-10002203,Furniture,Chairs,5,30,745.567
FUR-CH-10002207,Furniture,Chairs,6,26,1409.0
FUR-CH-10002209,Furniture,Chairs,7,25,1247.0
FUR-CH-10002212,Furniture,Chairs,8,37,2443.0
FUR-CH-10002213,Furniture,Chairs,12,45,4153.561
FUR-CH-10002224,Furniture,Chairs,9,31,3768.0
FUR-CH-10002226,Furniture,Chairs,1,4,84.0
FUR-CH-10002228,Furniture,Chairs,1,4,240.0
FUR-CH-10002247,Furniture,Chairs,11,41,1146.991
FUR-CH-10002250,Furniture,Chairs,10,37,2563.738
FUR-CH-10002273,Furniture,Chairs,1,6,521.0
FUR-CH-10002275,Furniture,Chairs,1,8,1.473
FUR-CH-10002288,Furniture,Chairs,5,17,731.0
FUR-CH-10002291,Furniture,Chairs,11,56,1435.0
FUR-CH-10002297,Furniture,Chairs,7,26,744.0
FUR-CH-10002304,Furniture,Chairs,7,44,902.0
FUR-CH-10002316,Furniture,Chairs,3,12,641.0
FUR-CH-10002317,Furniture,Chairs,1,1,207.0
FUR-CH-10002320,Furniture,Chairs,4,22,263.227
FUR-CH-10002331,Furniture,Chairs,6,24,2177.411
FUR-CH-10002335,Furniture,Chairs,14,53,5365.72
FUR-CH-10002344,Furniture,Chairs,4,13,1635.0
FUR-CH-10002362,Furniture,Chairs,1,2,54.0
FUR-CH-10002372,Furniture,Chairs,7,19,1312.0
FUR-CH-10002373,Furniture,Chairs,2,6,858.0
FUR-CH-10002374,Furniture,Chairs,7,24,607.0
FUR-CH-10002378,Furniture,Chairs,5,13,1564.0
FUR-CH-10002410,Furniture,Chairs,4,8,789.0
FUR-CH-10002412,Furniture,Chairs,10,39,1401.0
FUR-CH-10002417,Furniture,Chairs,1,6,470.0
FUR-CH-10002435,Furniture,Chairs,1,2,550.0
FUR-CH-10002438,Furniture,Chairs,1,3,369.0
FUR-CH-10002439,Furniture,Chairs,6,31,1589.0
FUR-CH-10002468,Furniture,Chairs,7,23,2835.0
FUR-CH-10002477,Furniture,Chairs,4,9,858.998
FUR-CH-10002481,Furniture,Chairs,1,3,368.0
FUR-CH-10002498,Furniture,Chairs,6,16,1183.0
FUR-CH-10002510,Furniture,Chairs,6,30,2331.0
FUR-CH-10002542,Furniture,Chairs,3,10,539.0
FUR-CH-10002543,Furniture,Chairs,2,14,563.0
FUR-CH-10002547,Furniture,Chairs,11,41,2105.0
FUR-CH-10002555,Furniture,Chairs,9,40,2873.0
FUR-CH-10002573,Furniture,Chairs,12,34,3917.509
FUR-CH-10002574,Furniture,Chairs,2,7,298.0
FUR-CH-10002585,Furniture,Chairs,4,12,2228.315
FUR-CH-10002589,Furniture,Chairs,3,14,1199.0
FUR-CH-10002602,Furniture,Chairs,11,37,3414.208
FUR-CH-10002610,Furniture,Chairs,10,32,4698.0
FUR-CH-10002626,Furniture,Chairs,10,30,2202.0
FUR-CH-10002631,Furniture,Chairs,8,28,1458.0
FUR-CH-10002647,Furniture,Chairs,20,81,5704.0
FUR-CH-10002653,Furniture,Chairs,13,53,4186.0
FUR-CH-10002693,Furniture,Chairs,1,1,49.0
FUR-CH-10002727,Furniture,Chairs,7,24,641.0
FUR-CH-10002743,Furniture,Chairs,2,8,411.0
FUR-CH-10002749,Furniture,Chairs,7,22,1117.0
FUR-CH-10002752,Furniture,Chairs,3,9,364.0
FUR-CH-10002758,Furniture,Chairs,2,7,1269.0
FUR-CH-10002768,Furniture,Chairs,6,12,1211.0
FUR-CH-10002774,Furniture,Chairs,7,19,764.0
FUR-CH-10002780,Furniture,Chairs,7,35,918.921
FUR-CH-10002782,Furniture,Chairs,5,14,1273.512
FUR-CH-10002793,Furniture,Chairs,3,6,256.0
FUR-CH-10002816,Furniture,Chairs,1,3,548.0
FUR-CH-10002817,Furniture,Chairs,1,3,59.0
FUR-CH-10002819,Furniture,Chairs,6,25,1000.0
FUR-CH-10002830,Furniture,Chairs,7,24,3100.0
FUR-CH-10002846,Furniture,Chairs,8,27,1211.0
FUR-CH-10002872,Furniture,Chairs,9,21,3499.053
FUR-CH-10002880,Furniture,Chairs,14,54,4330.107
FUR-CH-10002882,Furniture,Chairs,8,36,1206.0
FUR-CH-10002890,Furniture,Chairs,6,21,1399.0
FUR-CH-10002891,Furniture,Chairs,4,21,1462.957
FUR-CH-10002923,Furniture,Chairs,1,2,274.0
FUR-CH-10002924,Furniture,Chairs,1,3,68.0
FUR-CH-10002927,Furniture,Chairs,2,7,652.0
FUR-CH-10002932,Furniture,Chairs,8,18,2237.0
FUR-CH-10002938,Furniture,Chairs,1,1,34.0
FUR-CH-10002940,Furniture,Chairs,9,35,2144.0
FUR-CH-10002944,Furniture,Chairs,8,32,2654.0
FUR-CH-10002961,Furniture,Chairs,6,19,1438.0
FUR-CH-10002965,Furniture,Chairs,11,39,4865.125
FUR-CH-10002966,Furniture,Chairs,11,34,5300.0
FUR-CH-10002970,Furniture,Chairs,7,44,2240.0
FUR-CH-10002974,Furniture,Chairs,4,12,1498.0
FUR-CH-10002980,Furniture,Chairs,2,10,3.492
FUR-CH-10002989,Furniture,Chairs,3,10,353.0
FUR-CH-10002991,Furniture,Chairs,5,19,1517.0
FUR-CH-10003009,Furniture,Chairs,11,37,2852.173
FUR-CH-10003026,Furniture,Chairs,4,10,412.0
FUR-CH-10003033,Furniture,Chairs,3,19,1380.0
FUR-CH-10003054,Furniture,Chairs,2,6,412.05
FUR-CH-10003061,Furniture,Chairs,8,19,1449.0
FUR-CH-10003062,Furniture,Chairs,4,16,551.0
FUR-CH-10003077,Furniture,Chairs,9,35,948.0
FUR-CH-10003097,Furniture,Chairs,6,29,2089.038
FUR-CH-10003107,Furniture,Chairs,10,31,3085.0
FUR-CH-10003109,Furniture,Chairs,12,42,3417.0
FUR-CH-10003114,Furniture,Chairs,7,22,2556.0
FUR-CH-10003123,Furniture,Chairs,5,16,805.0
FUR-CH-10003143,Furniture,Chairs,1,2,118.0
FUR-CH-10003155,Furniture,Chairs,1,3,49.0
FUR-CH-10003168,Furniture,Chairs,1,2,317.0
FUR-CH-10003180,Furniture,Chairs,1,2,45.0
FUR-CH-10003195,Furniture,Chairs,7,20,1513.0
FUR-CH-10003199,Furniture,Chairs,6,20,1842.0
FUR-CH-10003232,Furniture,Chairs,6,29,435.002
FUR-CH-10003248,Furniture,Chairs,6,25,757.0
FUR-CH-10003249,Furniture,Chairs,12,67,4515.0
FUR-CH-10003282,Furniture,Chairs,3,13,535.0
FUR-CH-10003298,Furniture,Chairs,9,35,3680.0
FUR-CH-10003312,Furniture,Chairs,7,26,3153.473
FUR-CH-10003336,Furniture,Chairs,8,24,1219.0
FUR-CH-10003341,Furniture,Chairs,1,2,132.0
FUR-CH-10003353,Furniture,Chairs,2,8,976.0
FUR-CH-10003354,Furniture,Chairs,28,106,8184.0
FUR-CH-10003355,Furniture,Chairs,5,18,1146.0
FUR-CH-10003362,Furniture,Chairs,4,13,848.059
FUR-CH-10003365,Furniture,Chairs,7,24,2424.837
FUR-CH-10003379,Furniture,Chairs,9,33,4135.847
FUR-CH-10003392,Furniture,Chairs,12,37,1885.0
FUR-CH-10003396,Furniture,Chairs,10,29,1773.0
FUR-CH-10003419,Furniture,Chairs,6,19,1007.0
FUR-CH-10003423,Furniture,Chairs,7,20,1515.0
FUR-CH-10003440,Furniture,Chairs,3,7,630.0
FUR-CH-10003448,Furniture,Chairs,5,17,553.0
FUR-CH-10003485,Furniture,Chairs,6,24,1946.0
FUR-CH-10003499,Furniture,Chairs,2,7,890.0
FUR-CH-10003508,Furniture,Chairs,1,2,333.0
FUR-CH-10003512,Furniture,Chairs,6,21,930.0
FUR-CH-10003514,Furniture,Chairs,10,35,2965.0
FUR-CH-10003535,Furniture,Chairs,8,28,1396.0
FUR-CH-10003540,Furniture,Chairs,6,29,1298.0
FUR-CH-10003551,Furniture,Chairs,9,49,3314.5389999999998
FUR-CH-10003558,Furniture,Chairs,1,6,580.0
FUR-CH-10003559,Furniture,Chairs,6,15,550.0
FUR-CH-10003580,Furniture,Chairs,10,33,1790.0
FUR-CH-10003581,Furniture,Chairs,8,22,2262.73
FUR-CH-10003597,Furniture,Chairs,4,14,682.147
FUR-CH-10003606,Furniture,Chairs,3,6,706.0
FUR-CH-10003608,Furniture,Chairs,2,8,347.0
FUR-CH-10003616,Furniture,Chairs,3,13,4.789
FUR-CH-10003618,Furniture,Chairs,1,2,162.0
FUR-CH-10003621,Furniture,Chairs,3,13,428.0
FUR-CH-10003623,Furniture,Chairs,3,10,512.0
FUR-CH-10003692,Furniture,Chairs,8,33,3100.042
FUR-CH-10003696,Furniture,Chairs,1,5,58.0
FUR-CH-10003697,Furniture,Chairs,12,54,1616.0
FUR-CH-10003702,Furniture,Chairs,1,8,688.0
FUR-CH-10003706,Furniture,Chairs,11,69,2857.0
FUR-CH-10003733,Furniture,Chairs,9,49,2096.0
FUR-CH-10003746,Furniture,Chairs,9,30,3985.6349999999998
FUR-CH-10003750,Furniture,Chairs,1,5,662.0
FUR-CH-10003760,Furniture,Chairs,6,27,1323.0
FUR-CH-10003761,Furniture,Chairs,2,8,969.0
FUR-CH-10003771,Furniture,Chairs,1,4,382.0
FUR-CH-10003772,Furniture,Chairs,3,13,711.0
FUR-CH-10003774,Furniture,Chairs,14,59,4166.0
FUR-CH-10003794,Furniture,Chairs,3,7,264.0
FUR-CH-10003808,Furniture,Chairs,1,3,151.0
FUR-CH-10003817,Furniture,Chairs,10,43,2205.0
FUR-CH-10003822,Furniture,Chairs,8,34,2665.0
FUR-CH-10003833,Furniture,Chairs,9,39,1890.0
FUR-CH-10003836,Furniture,Chairs,8,29,3286.0
FUR-CH-10003841,Furniture,Chairs,3,14,971.038
FUR-CH-10003842,Furniture,Chairs,4,15,986.0
FUR-CH-10003844,Furniture,Chairs,7,19,1478.0
FUR-CH-10003846,Furniture,Chairs,13,51,3440.832
FUR-CH-10003848,Furniture,Chairs,5,20,1005.0319999999999
FUR-CH-10003853,Furniture,Chairs,6,20,1071.0
FUR-CH-10003861,Furniture,Chairs,8,29,3204.0
FUR-CH-10003874,Furniture,Chairs,1,9,133.0
FUR-CH-10003875,Furniture,Chairs,1,4,705.0
FUR-CH-10003883,Furniture,Chairs,6,19,2020.0
FUR-CH-10003894,Furniture,Chairs,1,8,803.0
FUR-CH-10003910,Furniture,Chairs,6,25,1648.0
FUR-CH-10003941,Furniture,Chairs,11,42,3407.774
FUR-CH-10003948,Furniture,Chairs,2,10,220.459
FUR-CH-10003950,Furniture,Chairs,10,37,1597.871
FUR-CH-10003956,Furniture,Chairs,4,16,923.0
FUR-CH-10003965,Furniture,Chairs,6,35,3808.0
FUR-CH-10003968,Furniture,Chairs,6,22,1341.0
FUR-CH-10003973,Furniture,Chairs,8,31,3424.651
FUR-CH-10003981,Furniture,Chairs,7,24,3342.079
FUR-CH-10003982,Furniture,Chairs,8,33,2921.0
FUR-CH-10004007,Furniture,Chairs,2,6,458.0
FUR-CH-10004009,Furniture,Chairs,7,29,2745.0969999999998
FUR-CH-10004010,Furniture,Chairs,11,29,864.0
FUR-CH-10004011,Furniture,Chairs,5,16,1837.142
FUR-CH-10004026,Furniture,Chairs,1,4,330.0
